GENE_ID,29126,23598,57215,115196
COMMON,CD274,PATZ1,THAP11,ZNF554
TCGA-NJ-A4YG-01,-0.4780,0.4947,-1.4705,0.2458
TCGA-NJ-A4YI-01,-0.0533,0.0603,-1.3479,0.4645
TCGA-NJ-A4YP-01,-0.5611,-0.0230,-1.1746,-0.0360
TCGA-NJ-A4YQ-01,-0.3329,0.0965,0.2515,-0.7955
TCGA-NJ-A55A-01,-0.4305,0.2231,-0.7498,0.7580
TCGA-NJ-A55O-01,-0.1769,-1.4422,-0.8990,-0.3338
TCGA-NJ-A55R-01,-0.5761,-0.5818,0.4357,-0.1430
TCGA-O1-A52J-01,-0.4690,-1.1449,0.8806,-0.9659
TCGA-35-3615-01,-0.6022,0.0560,0.4181,1.3536
TCGA-44-2655-01,-0.5677,-0.3379,0.3066,-1.3133
TCGA-44-2656-01,1.2969,-0.6422,-0.9952,-1.1312
TCGA-44-2659-01,-0.4589,-0.3892,0.0434,0.0664
TCGA-44-2662-01,1.0969,-1.2116,-1.2051,-1.1563
TCGA-44-2665-01,0.0255,-0.7302,1.4510,0.7619
TCGA-44-2666-01,-0.0936,0.1871,-0.6112,1.3663
TCGA-44-2668-01,0.7559,-0.9959,-0.0835,-1.5267
TCGA-55-1592-01,-0.4352,1.4164,1.1949,2.3503
TCGA-55-1594-01,-0.3718,2.0786,-0.0923,-0.7605
TCGA-55-1595-01,-0.3974,0.1441,-1.2264,0.4521
TCGA-55-1596-01,-0.6069,0.3320,3.2857,-1.4772
TCGA-64-1676-01,0.4056,-1.8893,3.1380,-1.8471
TCGA-64-1677-01,-0.2070,-0.0666,-0.2763,0.7683
TCGA-64-1678-01,-0.6658,1.1661,0.4449,-0.4790
TCGA-64-1680-01,-0.5760,-0.6268,-0.1411,-0.2888
TCGA-67-3770-01,-0.5150,-0.8560,2.6890,-1.5566
TCGA-67-3771-01,-0.4497,2.6356,0.1275,0.7744
TCGA-67-3772-01,-0.6345,-1.2791,2.7967,-1.5126
TCGA-67-3773-01,-0.2689,-0.4059,0.0423,-0.3744
TCGA-67-3774-01,-0.4716,-0.6341,1.4026,-0.8588
TCGA-49-AAQV-01,-0.3281,-0.1836,-0.3970,0.3955
TCGA-49-AAR0-01,-0.5733,1.0531,0.2072,0.0042
TCGA-49-AAR2-01,-0.6303,0.2221,-1.0908,0.0187
TCGA-4B-A93V-01,2.2471,0.3791,0.0241,1.0797
TCGA-55-A57B-01,-0.4024,-0.4114,-1.9858,-0.1604
TCGA-99-AA5R-01,-0.0995,-0.2263,0.1477,0.6261
TCGA-L9-A50W-01,-0.6390,0.8618,0.8213,-1.2639
TCGA-L9-A5IP-01,-0.2600,-1.4078,-0.1125,-1.1204
TCGA-L9-A743-01,-0.0620,-1.0091,-1.2090,0.5335
TCGA-L9-A7SV-01,-0.5967,1.0475,-1.2092,1.3910
TCGA-L9-A8F4-01,-0.4421,-0.0188,1.0320,2.1698
TCGA-NJ-A7XG-01,-0.6360,0.2982,3.4847,1.3432
TCGA-S2-AA1A-01,-0.4045,-0.9882,0.2004,0.8817
TCGA-49-AAR3-01,1.1126,-0.3259,0.0878,-0.1933
TCGA-49-AAR4-01,-0.1825,0.6111,-0.6788,1.0028
TCGA-49-AAR9-01,-0.6297,-0.8291,-0.1302,-2.0350
TCGA-49-AARE-01,-0.6242,-0.0898,0.4525,-0.2968
TCGA-49-AARN-01,-0.4100,0.4141,-0.1571,0.3738
TCGA-49-AARO-01,-0.2447,0.1687,-0.9731,0.3169
TCGA-49-AARQ-01,-0.5741,0.2800,-0.4787,1.0601
TCGA-49-AARR-01,-0.2787,-0.4474,-0.1098,0.1840
TCGA-73-A9RS-01,-0.2091,-0.5072,-1.0235,0.1363
TCGA-05-4244-01,0.4637,-1.1347,-1.0769,0.0043
TCGA-05-4249-01,-0.3981,2.4595,0.2093,-0.6049
TCGA-05-4250-01,1.1011,-0.4464,-0.3221,-2.1639
TCGA-35-4122-01,0.5094,-1.6861,2.1126,-2.2132
TCGA-35-4123-01,1.6809,-1.1009,-0.2119,-1.8203
TCGA-44-2657-01,-0.4092,-0.0209,0.9191,-0.3123
TCGA-44-2661-01,-0.2435,-0.3347,1.0502,-0.1003
TCGA-44-3398-01,0.2564,-1.3737,0.0410,-1.1054
TCGA-44-3918-01,2.4161,-0.6207,0.1461,-1.3262
TCGA-44-3919-01,0.0656,-0.4835,-0.7994,0.7171
TCGA-44-4112-01,-0.3593,-1.7455,-1.7726,-0.6710
TCGA-05-4382-01,-0.1769,-0.4787,0.9965,-1.7197
TCGA-05-4389-01,-0.2374,0.7469,0.6384,-1.5640
TCGA-05-4395-01,-0.4338,-1.4205,0.4251,-2.1988
TCGA-05-4397-01,-0.5418,-0.3805,2.4313,-1.0825
TCGA-05-4398-01,2.2029,-0.8487,-0.6961,-0.9967
TCGA-05-4402-01,-0.4950,1.3922,0.2803,-0.9871
TCGA-05-4403-01,-0.4887,-1.1603,2.2086,-1.3910
TCGA-05-4418-01,-0.1219,-1.6147,0.5807,-1.8828
TCGA-05-4420-01,-0.6102,5.1095,0.1375,0.2658
TCGA-05-4422-01,-0.4565,0.3524,-0.2419,-0.5722
TCGA-05-4426-01,0.6038,-0.3764,0.5737,0.5957
TCGA-05-4430-01,-0.3838,0.4604,1.5149,-0.4087
TCGA-05-4432-01,-0.4371,0.3910,0.5837,0.2355
TCGA-05-4434-01,0.4629,-1.0415,0.7039,-1.1396
TCGA-38-4625-01,5.5231,-0.9921,0.0132,0.6486
TCGA-38-4626-01,-0.0090,-1.2483,-0.8626,-0.1936
TCGA-38-4627-01,-0.5123,-0.3627,2.9660,-1.2908
TCGA-38-4628-01,-0.5852,-1.0491,1.4516,-1.7602
TCGA-38-4629-01,0.5704,-0.9131,1.8838,-2.0895
TCGA-38-4630-01,-0.5748,3.9591,0.6198,2.5904
TCGA-44-3396-01,0.6542,-0.9063,0.2473,-0.5704
TCGA-49-4486-01,-0.6607,-0.2497,2.3131,-0.9565
TCGA-49-4494-01,-0.3969,1.1166,0.3314,-1.2833
TCGA-49-4501-01,-0.4121,-0.6964,2.7508,-1.4401
TCGA-49-4505-01,-0.2854,-0.0037,4.4038,-0.9265
TCGA-49-4506-01,-0.5308,-0.1820,0.8657,-1.2770
TCGA-49-4507-01,-0.6006,-0.9829,0.9244,-1.0856
TCGA-49-4510-01,-0.5655,-0.3794,1.2385,0.8938
TCGA-73-4659-01,-0.4173,-0.4444,0.1905,-0.8998
TCGA-73-4662-01,0.0379,-0.9491,-0.3789,1.3037
TCGA-73-4666-01,2.3658,-0.4756,0.2825,-2.1397
TCGA-73-4668-01,-0.4702,-0.7868,1.0764,-1.3947
TCGA-73-4670-01,-0.4934,-0.2238,-0.4133,-2.0201
TCGA-73-4675-01,-0.6536,1.2265,0.0408,-0.7501
TCGA-73-4677-01,-0.5498,-0.9174,2.2000,-0.3949
TCGA-05-5420-01,0.2535,-1.8576,3.8436,-1.6226
TCGA-05-5423-01,-0.4806,-1.3971,1.3487,-1.1687
TCGA-05-5425-01,-0.2205,-1.5871,1.6047,-1.3048
TCGA-05-5428-01,-0.4195,-1.8915,1.6673,-1.6335
TCGA-05-5429-01,-0.6682,-1.6883,0.4127,-1.7202
TCGA-05-5715-01,-0.6053,0.0815,0.1100,-0.2728
TCGA-35-5375-01,-0.3482,-1.3030,2.8169,0.4720
TCGA-44-5643-01,-0.5712,-1.2789,-0.3334,-1.7108
TCGA-44-5645-01,-0.4411,0.7902,2.0886,1.4012
TCGA-50-5045-01,-0.1660,-0.9302,0.8168,-0.4279
TCGA-50-5049-01,-0.0927,-0.3268,1.0965,-0.8136
TCGA-50-5055-01,-0.5586,-0.6977,2.1965,-0.6701
TCGA-50-5066-01,-0.3112,-1.4698,3.5230,-1.2459
TCGA-50-5068-01,-0.4516,-0.7461,3.0453,-1.1647
TCGA-50-5936-01,-0.5527,-0.5407,0.4386,-1.0382
TCGA-50-5939-01,-0.1325,-1.4074,-0.1165,-1.6992
TCGA-55-5899-01,-0.4217,0.3318,0.6299,-1.5280
TCGA-64-5774-01,-0.5158,1.3809,-0.3661,-0.1242
TCGA-64-5775-01,1.9487,0.4153,2.7541,-1.2933
TCGA-64-5778-01,-0.1791,-0.4498,-0.9800,-1.0034
TCGA-64-5779-01,-0.5425,-0.6628,0.6401,0.3713
TCGA-64-5781-01,-0.3813,-1.2146,0.1907,-1.0134
TCGA-64-5815-01,-0.3738,-0.5519,-0.2494,-0.7312
TCGA-75-5146-01,-0.6266,-0.9301,0.6392,-1.2450
TCGA-75-5147-01,-0.4194,-0.9120,0.7997,-0.2201
TCGA-80-5611-01,-0.4857,0.4277,-0.0900,-0.0839
TCGA-83-5908-01,4.6511,-1.0673,-1.1656,-1.7160
TCGA-50-5066-02,-0.5086,-0.1792,-1.1025,0.4333
TCGA-50-5946-02,-0.5022,0.5421,-0.2093,-1.1150
